id,slug,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,week_40,week_41,week_42,week_43,week_44,week_45,week_46,week_47,week_48,week_49,week_50,week_51,week_52,week_53
5303,lagoon-46-sensation,,,,,,,,,,,,,,,,,,,,,,,,,"{""2026-04-10T08:51:49.007Z"": {""price"": 11000, ""discount"": 0}, ""2026-05-02T12:21:56.888Z"": {""price"": 11000, ""discount"": 5, ""createdAt"": ""2026-05-02T14:36:45.058Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 11000, ""discount"": 5, ""createdAt"": ""2026-05-03T09:25:01.350Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 11600, ""discount"": 5, ""createdAt"": ""2026-05-02T14:36:45.130Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 11600, ""discount"": 5, ""createdAt"": ""2026-05-03T09:25:01.426Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 12600, ""discount"": 5, ""createdAt"": ""2026-05-02T14:36:45.197Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 12600, ""discount"": 5, ""createdAt"": ""2026-05-03T09:25:01.498Z""}}",,,,,,,,"{""2026-05-02T12:21:56.888Z"": {""price"": 11700, ""discount"": 5, ""createdAt"": ""2026-05-02T14:36:45.277Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 11700, ""discount"": 5, ""createdAt"": ""2026-05-03T09:25:01.563Z""}}",,,,,,,,,,,,,,,,,,
4733,lagoon-450-f-bright-moon,,,,,,,,,,,,,,,,,,,,,,,,,"{""2026-04-10T08:51:49.007Z"": {""price"": 9199.9999, ""discount"": 0}, ""2026-05-02T12:21:56.888Z"": {""price"": 9200, ""discount"": 5, ""createdAt"": ""2026-05-02T14:17:54.097Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 9200, ""discount"": 5, ""createdAt"": ""2026-05-03T06:57:35.673Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 10200, ""discount"": 5, ""createdAt"": ""2026-05-02T14:17:54.214Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 10200, ""discount"": 5, ""createdAt"": ""2026-05-03T06:57:35.729Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 10700, ""discount"": 5, ""createdAt"": ""2026-05-02T14:17:54.276Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 10700, ""discount"": 5, ""createdAt"": ""2026-05-03T06:57:35.786Z""}}",,,,,,,,"{""2026-05-02T12:21:56.888Z"": {""price"": 9800, ""discount"": 5, ""createdAt"": ""2026-05-02T14:17:54.337Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 9800, ""discount"": 5, ""createdAt"": ""2026-05-03T06:57:35.843Z""}}",,,,,,,,,,,,,,,,,,
4729,lagoon-450-f-blue-berry,,,,,,,,,,,,,,,,,,,,,,,,,"{""2026-04-10T08:51:49.007Z"": {""price"": 9200, ""discount"": 0}, ""2026-05-02T12:21:56.888Z"": {""price"": 9200, ""discount"": 5, ""createdAt"": ""2026-05-02T14:17:45.081Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 9200, ""discount"": 5, ""createdAt"": ""2026-05-03T06:57:22.941Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 10200, ""discount"": 5, ""createdAt"": ""2026-05-02T14:17:45.148Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 10200, ""discount"": 5, ""createdAt"": ""2026-05-03T06:57:23.000Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 10700, ""discount"": 5, ""createdAt"": ""2026-05-02T14:17:45.216Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 10700, ""discount"": 5, ""createdAt"": ""2026-05-03T06:57:23.059Z""}}",,,,,,,,"{""2026-05-02T12:21:56.888Z"": {""price"": 9800, ""discount"": 5, ""createdAt"": ""2026-05-02T14:17:45.285Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 9800, ""discount"": 5, ""createdAt"": ""2026-05-03T06:57:23.121Z""}}",,,,,,,,,,,,,,,,,,
4778,lagoon-450-s-nomade,,,,,,,,,,,,,,,,,,,,,,,,,"{""2026-04-10T08:51:49.007Z"": {""price"": 9199.9999, ""discount"": 0}, ""2026-05-02T12:21:56.888Z"": {""price"": 9200, ""discount"": 5, ""createdAt"": ""2026-05-02T14:26:42.498Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 9200, ""discount"": 5, ""createdAt"": ""2026-05-03T09:10:34.016Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 10200, ""discount"": 5, ""createdAt"": ""2026-05-02T14:26:42.569Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 10200, ""discount"": 5, ""createdAt"": ""2026-05-03T09:10:34.080Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 10700, ""discount"": 5, ""createdAt"": ""2026-05-02T14:26:42.636Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 10700, ""discount"": 5, ""createdAt"": ""2026-05-03T09:10:34.147Z""}}",,,,,,,,"{""2026-05-02T12:21:56.888Z"": {""price"": 9800, ""discount"": 5, ""createdAt"": ""2026-05-02T14:26:42.698Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 9800, ""discount"": 5, ""createdAt"": ""2026-05-03T09:10:34.215Z""}}",,,,,,,,,,,,,,,,,,
4782,lagoon-46-aquarius,,,,,,,,,,,,,,,,,,,,,,,,,"{""2026-04-10T08:51:49.007Z"": {""price"": 11400, ""discount"": 0}, ""2026-05-02T12:21:56.888Z"": {""price"": 11400, ""discount"": 5, ""createdAt"": ""2026-05-02T14:27:24.256Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 11400, ""discount"": 5, ""createdAt"": ""2026-05-03T09:11:35.729Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 11900, ""discount"": 5, ""createdAt"": ""2026-05-02T14:27:24.320Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 11900, ""discount"": 5, ""createdAt"": ""2026-05-03T09:11:35.798Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 12900, ""discount"": 5, ""createdAt"": ""2026-05-02T14:27:24.381Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 12900, ""discount"": 5, ""createdAt"": ""2026-05-03T09:11:35.866Z""}}",,,,,,,,"{""2026-05-02T12:21:56.888Z"": {""price"": 11900, ""discount"": 5, ""createdAt"": ""2026-05-02T14:27:24.447Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 11900, ""discount"": 5, ""createdAt"": ""2026-05-03T09:11:35.938Z""}}",,,,,,,,,,,,,,,,,,
4786,lagoon-46-brighter-star,,,,,,,,,,,,,,,,,,,,,,,,,"{""2026-04-10T08:51:49.007Z"": {""price"": 11000, ""discount"": 0}, ""2026-05-02T12:21:56.888Z"": {""price"": 11000, ""discount"": 5, ""createdAt"": ""2026-05-02T14:27:58.059Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 11000, ""discount"": 5, ""createdAt"": ""2026-05-03T09:12:26.588Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 11600, ""discount"": 5, ""createdAt"": ""2026-05-02T14:27:58.115Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 11600, ""discount"": 5, ""createdAt"": ""2026-05-03T09:12:26.654Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 12600, ""discount"": 5, ""createdAt"": ""2026-05-02T14:27:58.216Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 12600, ""discount"": 5, ""createdAt"": ""2026-05-03T09:12:26.717Z""}}",,,,,,,,"{""2026-05-02T12:21:56.888Z"": {""price"": 11700, ""discount"": 5, ""createdAt"": ""2026-05-02T14:27:58.279Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 11700, ""discount"": 5, ""createdAt"": ""2026-05-03T09:12:26.791Z""}}",,,,,,,,,,,,,,,,,,
9370,bali-42-altair,,"{""2026-06-07T13:25:17.761Z"": {""price"": 2970, ""discount"": 24, ""createdAt"": ""2026-06-07T13:34:19.908Z""}, ""2026-06-07T14:36:41.826Z"": {""price"": 2970, ""discount"": 24, ""createdAt"": ""2026-06-07T14:46:00.906Z""}, ""2026-06-08T17:09:36.587Z"": {""price"": 2970, ""discount"": 24, ""createdAt"": ""2026-06-08T17:18:32.293Z""}, ""2026-06-20T22:00:01.374Z"": {""price"": 2970, ""discount"": 24, ""createdAt"": ""2026-06-20T22:09:05.580Z""}, ""2026-06-23T22:00:01.352Z"": {""price"": 2970, ""discount"": 24, ""createdAt"": ""2026-06-23T22:09:05.754Z""}, ""2026-06-27T00:00:02.729Z"": {""price"": 2969.9999, ""discount"": 24, ""createdAt"": ""2026-06-27T00:08:53.793Z""}, ""2026-06-28T00:00:00.958Z"": {""price"": 2970, ""discount"": 21, ""createdAt"": ""2026-06-28T00:08:45.729Z""}, ""2026-06-29T00:00:01.702Z"": {""price"": 2970, ""discount"": 21, ""createdAt"": ""2026-06-29T00:08:54.236Z""}, ""2026-06-30T00:00:02.681Z"": {""price"": 2970, ""discount"": 21, ""createdAt"": ""2026-06-30T00:09:14.007Z""}, ""2026-06-30T19:57:25.613Z"": {""price"": 2970, ""discount"": 24, ""createdAt"": ""2026-06-30T20:06:51.752Z""}, ""2026-07-01T00:00:02.591Z"": {""price"": 2970, ""discount"": 21, ""createdAt"": ""2026-07-01T00:09:04.672Z""}, ""2026-07-01T05:22:03.817Z"": {""price"": 2970, ""discount"": 24, ""createdAt"": ""2026-07-01T05:31:24.851Z""}, ""2026-07-02T00:00:02.228Z"": {""price"": 2970, ""discount"": 24, ""createdAt"": ""2026-07-02T00:09:04.867Z""}, ""2026-07-02T19:10:51.501Z"": {""price"": 2970, ""discount"": 21, ""createdAt"": ""2026-07-02T19:20:26.141Z""}, ""2026-07-03T00:00:02.340Z"": {""price"": 2970, ""discount"": 24, ""createdAt"": ""2026-07-03T00:09:07.926Z""}, ""2026-07-03T05:32:12.746Z"": {""price"": 2970, ""discount"": 21, ""createdAt"": ""2026-07-03T05:41:38.296Z""}, ""2026-07-04T00:00:02.538Z"": {""price"": 2970, ""discount"": 24, ""createdAt"": ""2026-07-04T00:14:57.599Z""}, ""2026-07-04T20:06:08.003Z"": {""price"": 2970, ""discount"": 24, ""createdAt"": ""2026-07-04T20:21:56.789Z""}, ""2026-07-05T00:00:00.663Z"": {""price"": 2970, ""discount"": 24, ""createdAt"": ""2026-07-05T00:14:50.111Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24555,lagoon-42-poseidon,,"{""2026-06-27T00:00:02.729Z"": {""price"": 4157.8943, ""discount"": 1, ""createdAt"": ""2026-06-27T02:47:28.626Z""}, ""2026-06-28T00:00:00.958Z"": {""price"": 4157.8943, ""discount"": 6, ""createdAt"": ""2026-06-28T02:47:33.034Z""}, ""2026-06-29T00:00:01.702Z"": {""price"": 4157.89, ""discount"": 10, ""createdAt"": ""2026-06-29T02:47:16.452Z""}, ""2026-06-30T00:00:02.681Z"": {""price"": 4157.89, ""discount"": 6, ""createdAt"": ""2026-06-30T02:47:29.883Z""}, ""2026-07-01T00:00:02.591Z"": {""price"": 4157.89, ""discount"": 10, ""createdAt"": ""2026-07-01T02:47:26.803Z""}, ""2026-07-01T05:22:03.817Z"": {""price"": 4157.89, ""discount"": 10, ""createdAt"": ""2026-07-01T08:20:05.376Z""}, ""2026-07-02T00:00:02.228Z"": {""price"": 4157.89, ""discount"": 10, ""createdAt"": ""2026-07-02T02:47:29.931Z""}, ""2026-07-02T19:10:51.501Z"": {""price"": 4157.89, ""discount"": 6, ""createdAt"": ""2026-07-03T00:15:50.094Z""}, ""2026-07-03T00:00:02.340Z"": {""price"": 4157.89, ""discount"": 10, ""createdAt"": ""2026-07-03T02:47:38.772Z""}, ""2026-07-03T05:32:12.746Z"": {""price"": 4157.89, ""discount"": 10, ""createdAt"": ""2026-07-03T08:31:19.236Z""}, ""2026-07-04T00:00:02.538Z"": {""price"": 4157.89, ""discount"": 6, ""createdAt"": ""2026-07-04T04:37:39.824Z""}, ""2026-07-05T00:00:00.663Z"": {""price"": 4157.89, ""discount"": 10, ""createdAt"": ""2026-07-05T04:38:08.589Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4790,lagoon-46-constellation,,,,,,,,,,,,,,,,,,,,,,,,,"{""2026-04-10T08:51:49.007Z"": {""price"": 11000, ""discount"": 0}, ""2026-05-02T12:21:56.888Z"": {""price"": 11000, ""discount"": 5, ""createdAt"": ""2026-05-02T14:28:41.052Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 11000, ""discount"": 5, ""createdAt"": ""2026-05-03T09:13:30.380Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 11600, ""discount"": 5, ""createdAt"": ""2026-05-02T14:28:41.109Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 11600, ""discount"": 5, ""createdAt"": ""2026-05-03T09:13:30.440Z""}}","{""2026-05-02T12:21:56.888Z"": {""price"": 12600, ""discount"": 5, ""createdAt"": ""2026-05-02T14:28:41.168Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 12600, ""discount"": 5, ""createdAt"": ""2026-05-03T09:13:30.531Z""}}",,,,,,,,"{""2026-05-02T12:21:56.888Z"": {""price"": 11700, ""discount"": 5, ""createdAt"": ""2026-05-02T14:28:41.228Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 11700, ""discount"": 5, ""createdAt"": ""2026-05-03T09:13:30.603Z""}}",,,,,,,,,,,,,,,,,,
7992,aventura-34-lauremi,,"{""2026-05-17T20:58:59.214Z"": {""price"": null, ""discount"": null, ""createdAt"": ""2026-05-17T20:59:15.848Z""}, ""2026-05-17T20:59:45.108Z"": {""price"": null, ""discount"": null, ""createdAt"": ""2026-05-17T21:00:05.415Z""}, ""2026-05-17T21:00:52.690Z"": {""price"": null, ""discount"": null, ""createdAt"": ""2026-05-17T21:01:11.239Z""}, ""2026-05-17T21:06:27.628Z"": {""price"": null, ""discount"": null, ""createdAt"": ""2026-05-17T21:06:45.939Z""}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5464,lagoon-46-voyage,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""2026-04-10T08:51:49.007Z"": {""price"": 14000, ""discount"": 0}, ""2026-05-02T12:21:56.888Z"": {""price"": 14000, ""discount"": 5, ""createdAt"": ""2026-05-02T14:38:35.233Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 14000, ""discount"": 5, ""createdAt"": ""2026-05-03T09:27:34.929Z""}}",,,,,,,,"{""2026-05-02T12:21:56.888Z"": {""price"": 12800, ""discount"": 5, ""createdAt"": ""2026-05-02T14:38:35.298Z""}, ""2026-05-02T18:10:21.845Z"": {""price"": 12800, ""discount"": 5, ""createdAt"": ""2026-05-03T09:27:34.999Z""}}",,,,,,,,,,,,,,,,,,
796,bali-54-north-star,,,,,,,,,,,,,,,,,,"{""2026-04-10T05:39:35.791Z"": {""price"": 13350, ""discount"": 5}, ""2026-04-10T07:14:22.323Z"": {""price"": 13350, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 13350, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 13350, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 13350, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 13350, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 13350, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 13350, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 13350, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 13350, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 13350, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 27600, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 27600, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 27600, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 27600, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 27600, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 27600, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 27600, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 27600, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 29900, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 29900, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 29900, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 29900, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 29900, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 29900, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 29900, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 29900, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 29900, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 29900, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 29900, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 29900, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 29900, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 29900, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 29900, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 29900, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 29900, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 29900, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 27600, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 27600, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 27600, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 27600, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 18100, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 18100, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 18100, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 18100, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 13350, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 13350, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 13350, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 13350, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 13350, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 13350, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 12650, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 12650, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 12650, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 12650, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 12650, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 12650, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 12650, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 12650, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 12650, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 12650, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 12650, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 12650, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 12650, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 12650, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 12650, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 12650, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 12650, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 12650, ""discount"": 5}}","{""2026-04-10T07:14:22.323Z"": {""price"": 12650, ""discount"": 5}, ""2026-04-10T08:51:49.007Z"": {""price"": 12650, ""discount"": 5}}",
